출판사,대출건수합계,평균대출건수,도서수
베스트 북,45,11.25,4
금융보험통신,45,11.25,4
비·북스,45,7.5,6
문정아중국어연구소,45,22.5,2
피어나,45,3.2142857142857144,14
인간의기쁨,45,4.5,10
프로파간다 프레스,45,15.0,3
굿위즈덤,45,4.090909090909091,11
최측의농간,45,2.0454545454545454,22
지식의편집,45,5.625,8
도서담,45,9.0,5
홍익출판 미디어그룹,45,9.0,5
원,45,7.5,6
워터리딩,45,22.5,2
수류산방.중심,45,6.428571428571429,7
CM미디어,45,15.0,3
한국건강가정진흥원,45,22.5,2
Delacorte Press,45,5.625,8
Barefoot Books,45,6.428571428571429,7
국제정보교육학원,45,15.0,3
"북,콤마",45,15.0,3
시선,45,15.0,3
일음도서,45,11.25,4
다울(Daulbook),45,45.0,1
다다북스,45,22.5,2
교육출판공사,45,22.5,2
田友文化社(월간 전원주택라이프),45,15.0,3
오팬하우스,45,2.5,18
길담,45,45.0,1
JDM 중앙출판사,45,22.5,2
영한출판사,45,3.2142857142857144,14
더클,45,9.0,5
꼬망세미디어,45,22.5,2
모티브,45,3.0,15
정혜,45,11.25,4
제8요일,45,9.0,5
포인트북스,45,22.5,2
주한미국대사관 공보과,44,7.333333333333333,6
서연,44,2.933333333333333,15
민예당,44,2.933333333333333,15
유유히,44,5.5,8
미디어블링,44,44.0,1
iCox(아이콕스),44,11.0,4
RJ Company,44,44.0,1
신한,44,5.5,8
중민출판사,44,6.285714285714286,7
다산서고,44,5.5,8
다솔원,44,44.0,1
종합외국어출판,44,22.0,2
대교네트워크,44,4.4,10
Perennial,44,4.4,10
밀레,44,1.5714285714285714,28
신인류,44,11.0,4
이삼,44,8.8,5
Amulet,44,44.0,1
아템포,44,11.0,4
地平書院,44,14.666666666666666,3
도서출판선인(선인문화사),44,2.75,16
도약에듀,44,11.0,4
일송포켓북,44,11.0,4
식안연,44,4.4,10
HNCOM,44,7.333333333333333,6
명상상담연구원,44,8.8,5
삶과문화,44,22.0,2
하늬바람에 영글다,44,22.0,2
넥스트씨,44,7.333333333333333,6
콜라주,44,6.285714285714286,7
곰곰,44,5.5,8
배문사,44,3.6666666666666665,12
호암출판사,44,2.4444444444444446,18
모던타임스,44,8.8,5
현실문화(현실문화연구),44,8.8,5
한국디자인진흥원,44,11.0,4
내외문학,44,44.0,1
연두와파랑,44,11.0,4
디지털머니캡,44,5.5,8
봄날,44,14.666666666666666,3
보문사,44,11.0,4
퍼스트디비전,44,6.285714285714286,7
Tomato,44,14.666666666666666,3
크래들,44,14.666666666666666,3
삼광출판사,44,11.0,4
한세,44,3.6666666666666665,12
서울시립대학교부설서울학연구소,44,2.75,16
컴 온 북스,44,22.0,2
엘리트,44,11.0,4
인문과교양,44,4.4,10
Mira Books,44,3.3846153846153846,13
전우문화사,44,22.0,2
Korean Society for Composite Materials,44,44.0,1
지상의책(갈매나무),44,11.0,4
송,44,22.0,2
피피엔,44,8.8,5
Sideways(사이드웨이),44,4.0,11
틔움(틔움출판),44,14.666666666666666,3
YBM 더텍스트,44,22.0,2
세발자전거,44,11.0,4
New Amer Library,44,6.285714285714286,7
碩?堂,44,8.8,5
노스스타 NorthStar,44,44.0,1
킹미디어,44,3.6666666666666665,12
우리마음books,44,8.8,5
예린원,44,7.333333333333333,6
하루재클럽,44,4.0,11
자유롭게,44,11.0,4
녹색지팡이엔&프레스,44,44.0,1
트래블라이크,44,14.666666666666666,3
대흥,44,2.2,20
Midnight Bookstore(심야책방),44,8.8,5
한가람서원,44,4.4,10
제니북스,44,14.666666666666666,3
Symposia(심포지아),44,8.8,5
빈서재,44,3.3846153846153846,13
대구대학교 출판부,44,5.5,8
블루키노,44,22.0,2
오렌지나무,44,22.0,2
미래경영개발연구원,44,4.4,10
아이디얼디자인,44,22.0,2
스펙터 프레스,44,44.0,1
문학과 의식,43,10.75,4
동심,43,21.5,2
Longtail books,43,21.5,2
비앤씨,43,1.4333333333333333,30
"Little, Brown Book Group",43,3.3076923076923075,13
예일비알엠,43,14.333333333333334,3
문예춘추,43,7.166666666666667,6
비지니스북스,43,21.5,2
Golden Age,43,14.333333333333334,3
투플러스,43,43.0,1
Humanist,43,10.75,4
Routledge,43,10.75,4
북로그컴퍼티,43,43.0,1
장영,43,14.333333333333334,3
씨네21(씨네이십일),43,43.0,1
Argo9 Media Group(아르고나인미디어그룹),43,21.5,2
도도네,43,21.5,2
사과와토마토,43,14.333333333333334,3
꿈꾸는 나무,43,43.0,1
서울엠,43,8.6,5
혜림커뮤니케이션,43,14.333333333333334,3
아침영성지도연구원,43,14.333333333333334,3
프리즘하우스,43,14.333333333333334,3
학진북스,43,4.777777777777778,9
세훈,43,2.0476190476190474,21
나무,43,8.6,5
북투어스,43,21.5,2
高麗大學校 民族文化硏究院,43,1.9545454545454546,22
잉클윙클어학원,43,14.333333333333334,3
정론출판사,43,2.8666666666666667,15
Fides,43,8.6,5
Mirae Book(미래북),43,6.142857142857143,7
말과창조사,43,6.142857142857143,7
모두북스,43,4.777777777777778,9
일중사,43,10.75,4
大學出版社,43,2.5294117647058822,17
쿠키,43,21.5,2
미완,43,5.375,8
넓은들,43,43.0,1
성지각,43,10.75,4
제이제이북스,43,43.0,1
비즈로드,43,43.0,1
비트윈,43,7.166666666666667,6
블루래빗,43,5.375,8
그린나래미디어,43,10.75,4
생각하는창,43,43.0,1
[한국요가출판사],43,43.0,1
대한의학,43,8.6,5
지만지고전천줄,43,10.75,4
세인,43,2.8666666666666667,15
맹그로브숲,43,14.333333333333334,3
Vermilion,43,43.0,1
네오프랜,43,21.5,2
아메바,43,4.3,10
미래엔컬처그룹 아이세움코믹스,43,10.75,4
CJMmedia,43,21.5,2
하늘숲,43,8.6,5
해마루,43,10.75,4
사회문화연구소출판부,43,2.8666666666666667,15
이그잼,43,21.5,2
선암사,43,8.6,5
Pungwoldang(풍월당),43,6.142857142857143,7
의미와재미,43,7.166666666666667,6
생각을담는어린이,43,10.75,4
생각을 말하다,43,21.5,2
明文當,43,10.75,4
이상건축,43,6.142857142857143,7
스카이,43,8.6,5
스타로드,43,14.333333333333334,3
Open Made Consulting(오픈메이드 컨설팅),43,21.5,2
오퍼스픽쳐스,43,8.6,5
Simon Spotlight Entertainment,43,14.333333333333334,3
온솔루션인티그레이션,43,8.6,5
개구쟁이 미르,43,8.6,5
니혼고팩토리,43,10.75,4
창미,43,4.777777777777778,9
알프스,43,10.75,4
도전과성취,43,14.333333333333334,3
식품저널,43,5.375,8
보육사,43,2.5294117647058822,17
해시태그,43,10.75,4
서울디자인재단,43,10.75,4
봄마중,43,5.375,8
엠지에이치북스社,43,43.0,1
세그루출판사,43,8.6,5
로도스,43,5.375,8
진로연구사,43,8.6,5
Hinkler Books,43,21.5,2
한림학사,43,8.6,5
삶창(삶이보이는창),43,1.9545454545454546,22
MADEBOOK,43,14.333333333333334,3
Spacetime,43,8.6,5
오감에듀,43,14.333333333333334,3
Human Science(휴먼사이언스),43,14.333333333333334,3
월드북출판사,43,21.5,2
연두에디션,43,6.142857142857143,7
"더블유출판사(에이치엔비,도서출판 홍)",43,14.333333333333334,3
고요한숨,43,10.75,4
한국국학진흥원,43,1.1025641025641026,39
秀文堂,42,21.0,2
화담출판사,42,10.5,4
크레듀하우(CreduHawoo),42,21.0,2
딱정벌레,42,42.0,1
民知社,42,3.5,12
한국문화예술진흥원,42,42.0,1
북스홀릭 Publishing,42,21.0,2
명성서림,42,3.230769230769231,13
플러스 문화사,42,21.0,2
Princeton University Press,42,6.0,7
휴먼랜드,42,42.0,1
문진미디어(외서),42,14.0,3
Limebooks(라임북스),42,21.0,2
스페이스타임(시공문화사),42,4.666666666666667,9
현능사,42,21.0,2
이모션 픽처스,42,7.0,6
한비,42,14.0,3
허스트중앙,42,42.0,1
아이비젼,42,7.0,6
Zzim communication(찜커뮤니케이션),42,14.0,3
초여명,42,14.0,3
미래엠앤비,42,21.0,2
겨울나무,42,10.5,4
일요신문사,42,6.0,7
Pocket Star,42,7.0,6
이미지앤노블(코리아하우스콘텐츠),42,21.0,2
우공이산,42,10.5,4
스마일맨,42,21.0,2
HoughtonMifflin,42,10.5,4
위더스북,42,10.5,4
경희대학교출판문화원(경희대학교출판부),42,4.666666666666667,9
아이잉글리쉬,42,21.0,2
Soft,42,42.0,1
수카,42,7.0,6
뷰스,42,6.0,7
움직씨,42,4.666666666666667,9
강Sam출판사,42,14.0,3
유아토피아,42,42.0,1
라이카미(부즈펌어린이),42,10.5,4
시와소금,42,0.7,60
Book#107(북?일공칠),42,10.5,4
마을,42,0.9333333333333333,45
글로세움 happy books,42,21.0,2
지베르니,42,4.666666666666667,9
청마,42,4.2,10
생각의 날개,42,8.4,5
이성출판,42,14.0,3
KT문화재단,42,6.0,7
국민일보사(제네시스21),42,14.0,3
경영과 회계,42,4.666666666666667,9
북쇼컴퍼니,42,4.666666666666667,9
허클베리미디어,42,10.5,4
청음사,42,7.0,6
도서출판 b,42,14.0,3
E P Dutton                              ,42,7.0,6
블로터앤미디어,42,8.4,5
경영과 미래,42,6.0,7
빈빈冊방,42,4.2,10
안그라픽스 디자인사업부,42,42.0,1
램블러,42,14.0,3
양철북(양철북출판사),42,3.0,14
성서유니온선교회,42,4.666666666666667,9
Eight Point(에이트 포인트),42,21.0,2
인라우드,42,7.0,6
하나북스,42,21.0,2
H.S MEDIA(한신문화사),42,3.230769230769231,13
에트르,42,5.25,8
Pagoda Books,42,21.0,2
비온후,42,6.0,7
한국교육방송공사(기타),42,14.0,3
교우미디어,42,7.0,6
이클라세,42,14.0,3
형주,42,7.0,6
다슬,42,42.0,1
Harmony Books,42,8.4,5
Frances Lincoln,42,8.4,5
아이리치코리아,42,10.5,4
아이란,42,21.0,2
퍼스트 북,42,21.0,2
펴내기,42,8.4,5
도깨비달밤,42,8.4,5
청색종이,42,2.210526315789474,19
배이직,42,14.0,3
불이문화,42,3.0,14
작가마을,42,1.3125,32
모아북스(Moabooks),42,10.5,4
인크루트,41,41.0,1
인사이트(Insight),41,20.5,2
한국토지랜드,41,41.0,1
김기훈English(K-LAB),41,13.666666666666666,3
궁중음식연구원,41,13.666666666666666,3
해들누리,41,3.4166666666666665,12
드렁큰에디터,41,10.25,4
별하,41,13.666666666666666,3
에이치링크,41,5.125,8
삶은책,41,10.25,4
마늘,41,13.666666666666666,3
아리수에듀,41,10.25,4
한걸음,41,6.833333333333333,6
해마,41,10.25,4
로드에이비씨미디어,41,41.0,1
국외소재문화재재단,41,2.7333333333333334,15
생명나무,41,10.25,4
KTC,41,41.0,1
Jpup(제이펍),41,20.5,2
OWL Books ,41,41.0,1
시공사(지식채널),41,20.5,2
박코치 미디어,41,20.5,2
시드앤피드,41,6.833333333333333,6
책으로 여는 세상,41,10.25,4
과학과문화,41,10.25,4
보이스사,41,2.2777777777777777,18
samhoetm(삼호ETM),41,41.0,1
상상의집,41,10.25,4
한스미디어(한주미디어),41,41.0,1
以會文化社,41,2.9285714285714284,14
사람의무늬·성균관대학교 출판부,41,13.666666666666666,3
흙살림연구소,41,13.666666666666666,3
로그아웃,41,6.833333333333333,6
J contentree M&B ,41,41.0,1
느낌이좋은책엑스파일,41,41.0,1
노문사,41,4.555555555555555,9
숲과나무(고양시),41,20.5,2
한양대학교출판원,41,1.8636363636363635,22
첫눈,41,8.2,5
우리겨레,41,4.1,10
Buonbooks(본북스),41,5.857142857142857,7
스토리블라썸,41,8.2,5
한국부동산칼리지교육원,41,41.0,1
HarcourtPaperbacks,41,41.0,1
책나무 ,41,20.5,2
원불교출판사,41,3.727272727272727,11
느림,41,10.25,4
느낌이 있는 나무,41,6.833333333333333,6
사유수,41,5.857142857142857,7
라이브북,41,41.0,1
나무그늘,41,13.666666666666666,3
사유와공감,41,3.4166666666666665,12
글빛,41,20.5,2
열린북,41,41.0,1
지브레인(Gbrain),41,6.833333333333333,6
계명사,41,4.555555555555555,9
예당북스,41,20.5,2
브로드컬리,41,13.666666666666666,3
생각과종이,41,4.555555555555555,9
Fika(피카),41,6.833333333333333,6
Thomas Nelson Inc,41,4.555555555555555,9
꼬마싱긋,41,13.666666666666666,3
꼬마이실,41,10.25,4
문학과현실사,41,8.2,5
개발자가 행복한 세상,41,13.666666666666666,3
사이다(씽크스마트),41,8.2,5
아름드리 미디어,41,13.666666666666666,3
커리어북스,41,5.857142857142857,7
문원출판,41,2.411764705882353,17
미우(대원씨아이),41,8.2,5
테리토스,41,10.25,4
계림,41,10.25,4
더오리진,41,10.25,4
데이타솔루션,41,8.2,5
논리와상상,41,20.5,2
가넷북스,41,6.833333333333333,6
클라우드나인(Cloud 9),41,10.25,4
월드런트랜드,41,41.0,1
포스코경영연구소,41,6.833333333333333,6
세상사람들의 책,41,20.5,2
리더스,41,8.2,5
소소담담,41,2.9285714285714284,14
가이드,41,41.0,1
大韓敎科書,41,1.64,25
루크북스,41,10.25,4
오크트리(Oak Tree),41,3.727272727272727,11
팬 아스,41,20.5,2
for Book,41,41.0,1
Cengage Learning Asia,41,13.666666666666666,3
성신기획,41,41.0,1
토끼섬,41,6.833333333333333,6
이퍼블릭(범문사),41,20.5,2
예술행동,41,10.25,4
한남대학교 출판부<글누리>,41,6.833333333333333,6
행복한발견,41,20.5,2
위즈덤하우스(위즈덤하우스 미디어그룹),41,8.2,5
몰라큐브,41,41.0,1
東信出版社,41,5.857142857142857,7
마음책방,41,4.1,10
아시아미디어리서치,41,4.1,10
비엘프레스 자전거생활,41,13.666666666666666,3
"Little, Brown Books for Young Readers",41,4.1,10
미래가치,41,10.25,4
그루북스,41,20.5,2
LittleBrown&Co,40,5.0,8
미래부동산문제연구소,40,20.0,2
이집,40,10.0,4
부경대학교 출판부,40,3.3333333333333335,12
더스타일,40,8.0,5
화담(아이오아이),40,5.0,8
NORTON,40,40.0,1
웬즈데이,40,13.333333333333334,3
白映社,40,20.0,2
Book&book(북앤북),40,10.0,4
얼레빗,40,3.3333333333333335,12
너를위한,40,13.333333333333334,3
현자의마을,40,10.0,4
Cengage Learning,40,6.666666666666667,6
구운몽,40,20.0,2
석탑,40,3.6363636363636362,11
순,40,20.0,2
황금거북,40,10.0,4
SIGNET,40,13.333333333333334,3
라이프 사이언스,40,40.0,1
열린시대,40,8.0,5
한솜미디어 ,40,40.0,1
디지털싸이버,40,20.0,2
디즐,40,40.0,1
종로서적출판,40,2.857142857142857,14
룩스,40,10.0,4
Razorbill,40,5.714285714285714,7
서울여자대학교출판부,40,13.333333333333334,3
개똥이,40,8.0,5
만파서적,40,13.333333333333334,3
안그라픽스(ag),40,40.0,1
아동문예사,40,4.444444444444445,9
Yes English,40,13.333333333333334,3
생각이음,40,3.6363636363636362,11
청주대학교출판부,40,4.0,10
청어와 삐삐,40,8.0,5
임시제본소,40,8.0,5
ienglish,40,40.0,1
제이프로,40,13.333333333333334,3
열린사회,40,20.0,2
제일미디어,40,2.6666666666666665,15
로로M&B,40,20.0,2
태명,40,10.0,4
봄볕(꿈꾸는꼬리연),40,8.0,5
BM책문,40,20.0,2
Gaya(가야컨설팅),40,20.0,2
Jonghap books(종합출판 EnG),40,8.0,5
와우라이프,40,5.0,8
막내집게,40,20.0,2
라이브앤씨씨,40,40.0,1
太學社,40,1.9047619047619047,21
오오모모,40,20.0,2
ByUnitasbrand(유니타스브랜드),40,20.0,2
dkb(대경북스),40,4.444444444444445,9
한국요가출판사,40,20.0,2
키위엔,40,13.333333333333334,3
FarrarStraus&Giroux,40,8.0,5
점필재,40,1.0,40
연경문화사(연경미디어),40,6.666666666666667,6
atnoon books,40,6.666666666666667,6
작은거름,40,13.333333333333334,3
고려아카데미컨설팅 출판부,40,10.0,4
반석기술,40,4.444444444444445,9
Leescom,40,20.0,2
삼각형M&B,40,8.0,5
북스토리지,40,5.714285714285714,7
시너지북,40,5.0,8
펜연필독약,40,13.333333333333334,3
가람사,40,13.333333333333334,3
앤제이BOOKS,40,10.0,4
福音館書店,40,1.2903225806451613,31
포이즌,40,13.333333333333334,3
미지원,40,13.333333333333334,3
광륵사,40,10.0,4
나남(nanam),40,13.333333333333334,3
따스한이야기,40,6.666666666666667,6
나비소리,40,8.0,5
가교(가교출판),40,8.0,5
나침반,40,5.714285714285714,7
Andrews McMeel Pub,40,20.0,2
엠티엠디지털컨스트럭션,40,20.0,2
엠지에이치 북스,40,40.0,1
돌모아,40,13.333333333333334,3
인피니스,40,13.333333333333334,3
세계문학,40,5.0,8
별다섯,40,13.333333333333334,3
북스퀘어,40,10.0,4
문화관광부,40,1.0810810810810811,37
제일법규,40,4.0,10
애플북21,40,20.0,2
국립극단,40,10.0,4
스완미디어,40,6.666666666666667,6
HS Media,40,40.0,1
여섯번째봄,40,6.666666666666667,6
니즈커뮤니케이션,40,10.0,4
育法社,40,2.1052631578947367,19
포커스신문사,40,40.0,1
Pensel,39,7.8,5
책장속북스,39,4.875,8
Editus(에디투스),39,3.9,10
블루&노트,39,4.333333333333333,9
아이앤유(inu),39,39.0,1
프리셉트선교회,39,19.5,2
글로벌바둑,39,39.0,1
포북forbook,39,39.0,1
즐겨찾기,39,13.0,3
비즈콜라,39,13.0,3
조세금융신문,39,13.0,3
M&B Publishing,39,19.5,2
이후진프레스,39,6.5,6
행법사,39,1.95,20
박문각(PMG),39,13.0,3
오늘의 문학사,39,2.1666666666666665,18
희망꽃,39,6.5,6
비전과리더십출판사,39,19.5,2
(도서출판)b,39,39.0,1
1도씨,39,3.0,13
Language books(랭귀지북스),39,13.0,3
휴먼비즈,39,39.0,1
알에치코리아,39,19.5,2
田友文化社 월간 전원주택라이프,39,19.5,2
월드컴출판사,39,39.0,1
언어논리,39,39.0,1
모야,39,19.5,2
언더라인,39,5.571428571428571,7
붉은삼나무주니어,39,9.75,4
워너비엔터테인먼트,39,19.5,2
핵교,39,1.8571428571428572,21
Grace Publisher,39,7.8,5
케이크,39,9.75,4
Penguin Pr                              ,39,3.0,13
서교책방,39,4.333333333333333,9
일본어뱅크·중국어뱅크,39,19.5,2
개미집소프트,39,39.0,1
아르누보,39,9.75,4
일출,39,4.333333333333333,9
KAIST Press,39,9.75,4
세로,39,5.571428571428571,7
법무부,39,7.8,5
Bookhouse Publishers,39,6.5,6
패션인사이트,39,9.75,4
제이콘텐토리 엠앤비,39,39.0,1
빛샘(Vitsaem),39,19.5,2
Terrace Book,39,39.0,1
한국저작권위원회,39,13.0,3
패션앤패턴,39,7.8,5
한국금융연수원 출판팀,39,9.75,4
계몽문화사,39,9.75,4
창조와 지식,39,4.875,8
마티스블루,39,6.5,6
국립한글박물관,39,3.0,13
빛과소금,39,39.0,1
국립특수교육원,39,1.1142857142857143,35
KMS,39,19.5,2
메뉴판닷컴,39,19.5,2
차와문화,39,6.5,6
Hollym International Corporation,39,2.6,15
ポプラ社,39,1.8571428571428572,21
강남대학교출판부,39,3.5454545454545454,11
북스 힐,39,3.25,12
도서출판이곳,39,6.5,6
든든,39,6.5,6
사일런스북,39,5.571428571428571,7
엠애드,39,4.333333333333333,9
북스코리아,39,13.0,3
Prism,39,9.75,4
B612,39,5.571428571428571,7
산과들,39,4.333333333333333,9
프라우드,39,39.0,1
로그프레스,39,7.8,5
Critica(크리티카),39,7.8,5
이모션티피에스,39,9.75,4
Coffee Libre(커피리브레),39,13.0,3
고시학회21,39,39.0,1
潽光,39,19.5,2
넷마블문화재단,39,13.0,3
창과창,39,4.875,8
서울 고시각,39,39.0,1
AppBooks,39,39.0,1
정훈사,39,13.0,3
대원잉크화학 출판부,39,19.5,2
대웅상사,39,39.0,1
다크호스,39,9.75,4
이크,39,9.75,4
MBL Books(무블출판사),39,9.75,4
오래된 미래,39,19.5,2
어나더북스,39,6.5,6
祥元文化社,39,13.0,3
한스에듀,39,39.0,1
반석,39,19.5,2
YBM/Si-sa,38,9.5,4
사곰,38,7.6,5
한성백제박물관,38,2.0,19
쿰란,38,3.4545454545454546,11
엔트미디어,38,19.0,2
WATERMELONENGLISHCOMPANY,38,38.0,1
Pazit(파지트),38,7.6,5
이즈,38,19.0,2
다운,38,12.666666666666666,3
[시공사],38,38.0,1
그래서음악(somusic),38,3.4545454545454546,11
그린페이퍼,38,12.666666666666666,3
나산출판사,38,2.375,16
폴라북스(현대문학),38,5.428571428571429,7
노느매기,38,6.333333333333333,6
